counter_id,measurement_id_and_name,measurement_id,measurement_name,measurement_description,measurement_network_profile,measurement_nw_aggregation_levels,network_element_name,netact_name,product_type,description,updated,logical_type,trigger_type,sampling_interval,unit,range,example_values,dependencies_with_other_counters,operability_class,related_to_feature,related_to_standard,3gpp_measurement_name,3gpp_measurement_type,exceptions_to_related_standard,used_from_release,filter,is_archived,logical_type_upper
013015,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 5,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013016,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 6,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013017.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013017 (UNDEFINED ADJACENT CELL DENOMINATOR 6),,,,,,,S2,1,0.0,SUM
013017,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 6,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013016.",,Sum,Event,,Integer number,,,013016 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 6),,,,,,,S2,1,0.0,SUM
013018,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 6,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013019,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 7,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013020.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013020 (UNDEFINED ADJACENT CELL DENOMINATOR 7),,,,,,,S2,1,0.0,SUM
013020,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 7,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013021.",,Sum,Event,,Integer number,,,013019 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 7),,,,,,,S2,1,0.0,SUM
013021,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 7,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013022,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 8,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013023.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013023 (UNDEFINED ADJACENT CELL DENOMINATOR 8),,,,,,,S2,1,0.0,SUM
055010,055: Timing Advance Statistics,055,Timing Advance Statistics,Timing advance statistics (M055) registers information on the timing advance during calls. With this information you can estimate the distribution of the subscribers within the cell area. The information is collected for each BTS.,"BSC-BCF-BTS,SEG,TTP,RNG",DST,PC 2,,BSC,Number of the MS power measurements with timing advance class 2.,,Sum,Event,,Integer number,,,,,,,,,,S4,1,0.0,SUM
013023,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 8,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013022.",,Sum,Event,,Integer number,,,013022 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 8),,,,,,,S2,1,0.0,SUM
013024,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 8,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013025,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 9,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013026.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013026 (UNDEFINED ADJACENT CELL DENOMINATOR 9),,,,,,,S2,1,0.0,SUM
013026,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 9,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013025.",,Sum,Event,,Integer number,,,013025 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 9),,,,,,,S2,1,0.0,SUM
013027,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 9,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013028,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 10,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013029.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013029 (UNDEFINED ADJACENT CELL DENOMINATOR 10),,,,,,,S2,1,0.0,SUM
013029,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 10,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013029.",,Sum,Event,,Integer number,,,013028 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 10),,,,,,,S2,1,0.0,SUM
